-1.03500,-1.03500
-1.03000,-1.03900
-1.02600,-1.04400
-1.01300,-1.04000
-1.00300,-1.03900
-0.99700,-1.04200
-0.98700,-1.04000
-0.98300,-1.04500
-0.97600,-1.04700
-0.96300,-1.04200
-0.95100,-1.03800
-0.93500,-1.02900
-0.93000,-1.03200
-0.92400,-1.03500
-0.91900,-1.03800
-0.91400,-1.04200
-0.89600,-1.03000
-0.88800,-1.03100
-0.87100,-1.02000
-0.86500,-1.02100
-0.85900,-1.02400
-0.85300,-1.02500
-0.84100,-1.02000
-0.83200,-1.01900
-0.82800,-1.02200
-0.82300,-1.02600
-0.82100,-1.03300
-0.82000,-1.04000
-0.82300,-1.05400
-0.81900,-1.05700
-0.81700,-1.06500
-0.81400,-1.07000
-0.81000,-1.07400
-0.80800,-1.08200
-0.80500,-1.08800
-0.80000,-1.09100
-0.79400,-1.09200
-0.78700,-1.09400
-0.77200,-1.08300
-0.76600,-1.08400
-0.75800,-1.08200
-0.74900,-1.08000
-0.74300,-1.08100
-0.73800,-1.08400
-0.72900,-1.08100
-0.72400,-1.08400
-0.71200,-1.07600
-0.70000,-1.06700
-0.69500,-1.07000
-0.69000,-1.07400
-0.68600,-1.07700
-0.67900,-1.07600
-0.66900,-1.07100
-0.66300,-1.07200
-0.65800,-1.07500
-0.65100,-1.07200
-0.64500,-1.07400
-0.64000,-1.07600
-0.63500,-1.07900
-0.62500,-1.07200
-0.61900,-1.07300
-0.61200,-1.07100
-0.60400,-1.06800
-0.60200,-1.07600
-0.59500,-1.07400
-0.58900,-1.07400
-0.57700,-1.06400
-0.56600,-1.05400
-0.56100,-1.05600
-0.55600,-1.05700
-0.55100,-1.05900
-0.54300,-1.05500
-0.53800,-1.05700
-0.53300,-1.05800
-0.52800,-1.05900
-0.52300,-1.06100
-0.51800,-1.06300
-0.51000,-1.05800
-0.50300,-1.05500
-0.49600,-1.05300
-0.49100,-1.05400
-0.48700,-1.05700
-0.48100,-1.05700
-0.47700,-1.05900
-0.47200,-1.06100
-0.46300,-1.05200
-0.45800,-1.05400
-0.44900,-1.04500
-0.44400,-1.04700
-0.44000,-1.04900
-0.43500,-1.05100
-0.43000,-1.05300
-0.42500,-1.05300
-0.41800,-1.04800
-0.40900,-1.04000
-0.40400,-1.04000
-0.39900,-1.04100
-0.39500,-1.04300
-0.39000,-1.04500
-0.38600,-1.04700
-0.37800,-1.04000
-0.37200,-1.03600
-0.36600,-1.03500
-0.36200,-1.03700
-0.35800,-1.04100
-0.35300,-1.04200
-0.34800,-1.04200
-0.34300,-1.04100
-0.33700,-1.03700
-0.33200,-1.03800
-0.32700,-1.03900
-0.32100,-1.03400
-0.31600,-1.03500
-0.31100,-1.03600
-0.30700,-1.03700
-0.30100,-1.03500
-0.29700,-1.03700
-0.29100,-1.03400
-0.28700,-1.03500
-0.28200,-1.03600
-0.27700,-1.03700
-0.27200,-1.03600
-0.26800,-1.03600
-0.26400,-1.04000
-0.25900,-1.03900
-0.25200,-1.03200
-0.24800,-1.03300
-0.24200,-1.02900
-0.23600,-1.02500
-0.23300,-1.03100
-0.22800,-1.02900
-0.22300,-1.02800
-0.21800,-1.02900
-0.21200,-1.02000
-0.20700,-1.02100
-0.20300,-1.02100
-0.19900,-1.02600
-0.19500,-1.02700
-0.19100,-1.03200
-0.18600,-1.02900
-0.18000,-1.02300
-0.17500,-1.02300
-0.17100,-1.02200
-0.16600,-1.02300
-0.16200,-1.02500
-0.15700,-1.02500
-0.15300,-1.02600
-0.14800,-1.02700
-0.14400,-1.02700
-0.13900,-1.02800
-0.13400,-1.02400
-0.13000,-1.02400
-0.12600,-1.02700
-0.12100,-1.02700
-0.11700,-1.02800
-0.11200,-1.02800
-0.10700,-1.02200
-0.10200,-1.02000
-0.09800,-1.02300
-0.09300,-1.02100
-0.08900,-1.02200
-0.08400,-1.01300
-0.07900,-1.00800
-0.07400,-1.00900
-0.07000,-1.01400
-0.06600,-1.01400
-0.06200,-1.01400
-0.05700,-1.01400
-0.05200,-1.00900
-0.04800,-1.00900
-0.04300,-1.00300
-0.03900,-1.00300
-0.03500,-1.00300
-0.03000,-0.99800
-0.02600,-0.99800
-0.02100,-1.00100
-0.01700,-0.99800
-0.01300,-0.99700
-0.00800,-0.99800
-0.00400,-0.99800
0.00000,-0.99900
0.00400,-1.00100
0.00800,-1.00100
0.01300,-1.00100
0.01700,-1.00100
0.02100,-0.99600
0.02600,-0.99600
0.03000,-1.00200
0.03500,-1.00300
0.03900,-1.00200
0.04300,-1.00200
0.04700,-0.99500
0.05200,-0.99500
0.05600,-0.99500
0.06000,-0.99700
0.06500,-0.99600
0.06900,-0.99600
0.07400,-0.99700
0.07800,-1.00200
0.08300,-1.00200
0.08900,-1.01800
0.09400,-1.03100
0.09900,-1.03600
0.10400,-1.03700
0.10900,-1.04300
0.40000,-3.65400
0.41600,-3.65500
0.43200,-3.65300
0.44700,-3.64800
0.46300,-3.64600
0.47900,-3.64300
0.49500,-3.63800
0.51100,-3.63900
0.52700,-3.63600
0.54300,-3.63400
0.55900,-3.63600
0.57500,-3.63500
0.59200,-3.63500
0.60700,-3.63200
0.62300,-3.62700
0.63900,-3.62500
0.65500,-3.62500
0.67100,-3.62200
0.68700,-3.61900
0.70200,-3.61600
0.72100,-3.62500
0.73600,-3.61800
0.75200,-3.61900
0.76800,-3.61600
0.78400,-3.61300
0.80000,-3.61200
0.81700,-3.61100
0.83300,-3.60900
0.84800,-3.60500
0.86400,-3.60100
0.88000,-3.59700
0.89800,-3.60200
0.91400,-3.60000
0.93100,-3.60000
0.94600,-3.59600
0.96200,-3.59200
0.97800,-3.58900
0.99400,-3.58500
1.01000,-3.58100
1.02700,-3.58100
1.04500,-3.58700
1.06100,-3.58400
1.07700,-3.57900
1.09400,-3.57800
1.11000,-3.57500
1.12800,-3.57900
1.14400,-3.57400
1.16000,-3.57300
1.17700,-3.57100
1.19500,-3.57400
1.21300,-3.57300
1.22800,-3.56800
1.24400,-3.56200
1.26200,-3.56400
1.27700,-3.55800
1.29300,-3.55300
1.31100,-3.55400
1.32800,-3.55300
1.34400,-3.54700
1.36000,-3.54300
1.38300,-3.55700
1.40000,-3.55400
1.41500,-3.54800
1.43200,-3.54500
1.44900,-3.54300
1.46700,-3.54300
1.48400,-3.54100
1.50300,-3.54200
1.52100,-3.54100
1.53600,-3.53400
1.55300,-3.53100
1.57200,-3.53200
1.58800,-3.52600
1.60400,-3.52100
1.62100,-3.51600
1.64400,-3.52600
1.66300,-3.52700
1.67900,-3.52000
1.69600,-3.51600
1.71200,-3.51000
1.72900,-3.50600
1.74400,-3.49900
1.75900,-3.49100
1.77400,-3.48200
1.77400,-3.44400
1.77100,-3.40200
1.76700,-3.35800
1.76200,-3.31500
1.75600,-3.26800
1.75200,-3.22700
1.74500,-3.18100
1.73900,-3.13900
1.73900,-3.10500
1.73600,-3.06900
1.73300,-3.03200
1.72700,-2.99200
1.71800,-2.94600
1.71900,-2.91900
1.71000,-2.87400
1.71000,-2.84600
1.71000,-2.81800
1.71000,-2.79000
1.69900,-2.74600
1.68900,-2.70400
1.68600,-2.67300
1.68200,-2.64000
1.68100,-2.61300
1.67600,-2.58200
1.60300,-2.44500
1.58800,-2.39900
1.57800,-2.36300
1.57100,-2.33000
1.58000,-2.32100
1.58600,-2.30800
1.57600,-2.27200
1.56800,-2.24000
1.56500,-2.21400
1.56400,-2.19400
1.56700,-2.17700
1.56400,-2.15200
1.56300,-2.13200
1.55400,-2.10000
1.55300,-2.08000
1.56100,-2.07200
1.55500,-2.04500
1.55600,-2.02800
1.54800,-1.99900
1.55300,-1.98800
1.55500,-1.97300
1.54100,-1.93800
1.53800,-1.91600
1.54300,-1.90600
1.54700,-1.89400
1.53800,-1.86500
1.53400,-1.84400
1.53400,-1.82900
1.53100,-1.80800
1.53600,-1.79900
1.53400,-1.78100
1.53200,-1.76300
1.52800,-1.74200
1.51600,-1.71400
1.52400,-1.70700
1.52000,-1.68900
1.51800,-1.67200
1.51100,-1.65000
1.51900,-1.64300
1.52000,-1.63000
1.50100,-1.59600
1.50100,-1.58200
1.50600,-1.57300
1.50800,-1.56200
1.51300,-1.55300
1.50400,-1.53000
1.50900,-1.52200
1.49700,-1.49700
1.49700,-1.48400
1.49900,-1.47400
1.50400,-1.46600
1.48900,-1.43800
1.48900,-1.42500
1.49300,-1.41700
1.49700,-1.40800
1.49100,-1.39100
1.49300,-1.38000
1.47900,-1.35500
1.48400,-1.34800
1.48700,-1.33900
1.48700,-1.32700
1.48500,-1.31400
1.48400,-1.30200
1.47000,-1.27800
1.46500,-1.26200
1.46300,-1.24900
1.46300,-1.23800
1.46400,-1.22900
1.46400,-1.21800
1.46600,-1.20800
1.46000,-1.19300
1.45800,-1.18100
1.45600,-1.16900
1.45700,-1.15900
1.45700,-1.14900
1.46000,-1.14000
1.45300,-1.12500
1.45200,-1.11400
1.45600,-1.10700
1.44900,-1.09200
1.45200,-1.08400
1.45000,-1.07300
1.45300,-1.06500
1.45000,-1.05300
1.44600,-1.04100
1.44200,-1.02900
1.44000,-1.01800
1.44100,-1.00900
1.43800,-0.99800
1.43700,-0.98700
1.43200,-0.97500
1.43300,-0.96600
1.43300,-0.95700
1.43500,-0.95000
1.43000,-0.93700
1.43000,-0.92900
1.43000,-0.92000
1.43200,-0.91200
1.43500,-0.90500
1.43900,-0.89900
1.43500,-0.88800
1.43600,-0.88000
1.43700,-0.87200
1.44100,-0.86600
1.44500,-0.85900
1.45300,-0.85600
1.45900,-0.85000
1.48700,-0.85800
1.49700,-0.85500
1.51700,-0.85800
1.52200,-0.85200
1.53800,-0.85200
1.56800,-0.86000
1.57300,-0.85400
1.57800,-0.84800
1.60200,-0.85200
1.61200,-0.84800
1.62500,-0.84500
1.63800,-0.84300
1.65600,-0.84300
1.67700,-0.84500
1.68700,-0.84100
7.04600,-3.47500
7.06100,-3.44400
7.05600,-3.40300
7.05600,-3.36500
7.04300,-3.32200
7.05300,-3.28900
7.04500,-3.24700
7.03500,-3.20600
7.03800,-3.17000
7.02700,-3.12900
7.03600,-3.09600
7.02800,-3.05600
7.03300,-3.02100
7.02600,-2.98200
7.01200,-2.94000
7.01900,-2.90700
6.99700,-2.86200
6.99600,-2.82600
6.98100,-2.78500
6.97500,-2.74700
6.95600,-2.70500
6.96700,-2.67400
6.97100,-2.64100
6.95900,-2.60200
6.95100,-2.56400
6.95000,-2.52900
6.95400,-2.49600
6.92900,-2.45300
6.92800,-2.41900
6.93700,-2.38800
6.92400,-2.35000
6.93200,-2.31900
6.92000,-2.28200
6.92600,-2.25000
6.92200,-2.21600
6.91300,-2.17900
6.90700,-2.14400
6.91100,-2.11200
6.90600,-2.07800
6.91300,-2.04700
6.88600,-2.00700
6.88200,-1.97300
6.89100,-1.94300
6.89200,-1.91100
6.89200,-1.87900
6.88100,-1.84300
6.88300,-1.81200
6.86700,-1.77500
6.86200,-1.74200
6.86400,-1.71100
6.86600,-1.68000
6.86000,-1.64600
6.86000,-1.61500
6.85900,-1.58300
6.85400,-1.55100
6.85900,-1.52000
6.86600,-1.49000
6.85200,-1.45600
6.85900,-1.42600
6.86500,-1.39600
6.86500,-1.36500
6.87100,-1.33500
6.84600,-1.29900
6.84900,-1.26900
6.83700,-1.23600
6.84000,-1.20600
6.83700,-1.17400
6.83600,-1.14400
6.83800,-1.11300
6.82600,-1.08100
6.83000,-1.05100
6.82500,-1.02000
6.80400,-0.98600
6.80600,-0.95600
6.80500,-0.92600
6.80500,-0.89500
6.80700,-0.86500
6.79600,-0.83400
6.79300,-0.80400
6.79700,-0.77400
6.79100,-0.74300
6.78600,-0.71300
6.78300,-0.68300
6.78100,-0.65200
6.77600,-0.62200
6.77100,-0.59200
6.77100,-0.56200
6.77300,-0.53300
6.77300,-0.50300
6.77500,-0.47300
6.74900,-0.44200
6.74900,-0.41200
6.75100,-0.38300
6.75200,-0.35300
6.75400,-0.32400
6.75400,-0.29400
6.75200,-0.26500
6.75000,-0.23500
6.75000,-0.20600
6.74000,-0.17600
6.74100,-0.14700
6.74600,-0.11700
6.74700,-0.08800
6.74400,-0.05800
6.72600,-0.02900
6.72500,0.00000
6.72400,0.02900
6.72400,0.05800
6.72400,0.08800
6.72500,0.11700
6.72500,0.14600
6.72400,0.17600
6.86500,0.20900
10.96200,0.38200
10.96000,0.43000
10.85800,0.47400
10.85600,0.52100
10.92000,0.57200
10.91700,0.61900
10.90600,0.66700
10.89100,0.71300
10.86700,0.75900
10.86400,0.80700
10.90900,0.85800
10.91900,0.90700
10.92100,0.95500
10.91100,1.00200
10.91900,1.05100
10.92900,1.10000
10.93000,1.14800
10.92500,1.19600
10.84100,1.57100
10.85000,1.62100
10.84300,1.66800
10.79000,1.70900
10.78000,1.75500
10.77300,1.80200
10.78900,1.85400
10.78100,1.90100
10.76200,1.94600
10.72800,1.98800
10.71900,2.03500
10.62500,2.06500
10.14500,2.01800
9.29900,1.89200
8.87700,1.84600
8.53300,1.81300
8.18600,1.77700
7.97300,1.76700
7.60800,1.72100
7.34700,1.69600
7.07300,1.66500
6.89300,1.65400
6.62400,1.62100
6.57900,1.64000
6.57200,1.66900
6.56600,1.69800
6.55900,1.72600
6.55100,1.75500
6.54900,1.78500
6.54400,1.81400
6.55600,1.84900
6.55100,1.87800
6.54400,1.90700
6.53600,1.93600
6.52700,1.96400
6.53200,1.99700
6.52300,2.02500
6.51600,2.05400
6.51100,2.08400
6.50700,2.11400
6.50000,2.14300
6.50200,2.17500
6.50200,2.20700
6.50600,2.24000
6.49600,2.26800
6.50000,2.30100
6.49000,2.33000
6.49700,2.36400
6.48700,2.39300
6.49000,2.42600
6.49000,2.45900
6.48000,2.48700
6.46900,2.51500
6.45800,2.54400
6.46300,2.57800
6.46000,2.61000
6.45700,2.64100
6.45200,2.67200
6.45000,2.70500
6.44400,2.73500
6.45100,2.77100
6.44200,2.80100
6.43700,2.83200
6.43500,2.86500
6.43500,2.89800
6.42600,2.92800
6.43100,2.96400
6.43100,2.99800
6.41800,3.02700
6.41300,3.05900
6.41200,3.09300
6.40600,3.12400
6.40800,3.16000
6.40900,3.19500
6.40400,3.22800
6.39000,3.25600
6.38400,3.28700
6.37400,3.31800
6.36000,3.34600
6.36100,3.38200
6.36200,3.41800
6.35200,3.44900
6.36400,3.49100
6.35400,3.52200
6.34200,3.55100
6.34000,3.58700
6.33300,3.61900
6.33400,3.65600
6.33800,3.69600
6.33100,3.72900
6.33300,3.76800
6.33300,3.80500
6.32200,3.83600
6.32500,3.87600
6.30900,3.90400
6.30800,3.94200
6.30200,3.97600
6.31000,4.02000
6.29800,4.05100
6.28500,4.08200
6.29200,4.12500
6.28600,4.16100
6.29400,4.20500
6.29700,4.24700
6.28700,4.28000
6.27700,4.31400
6.27400,4.35300
6.26900,4.39000
6.25700,4.42200
6.27500,4.47600
6.27300,4.51600
6.27000,4.55500
6.27100,4.59800
6.27000,4.63900
6.26500,4.67800
6.25900,4.71700
6.25800,4.75900
6.25000,4.79500
6.24700,4.83700
6.24000,4.87500
6.24300,4.92100
6.24100,4.96400
6.22600,4.99700
6.22600,5.04200
6.21200,5.07500
6.21400,5.12200
6.21700,5.17100
6.21400,5.21400
6.20500,5.25300
6.20100,5.29600
6.17800,5.32300
6.49400,6.27200
6.46700,6.30000
6.42800,6.31700
6.40000,6.34400
3.88700,4.13200
3.86900,4.14900
3.84500,4.15900
3.80700,4.15500
3.77400,4.15500
3.74300,4.15700
3.71200,4.15900
3.68400,4.16400
3.64500,4.15600
3.60500,4.14700
1.45300,1.68600
1.42400,1.66700
1.40000,1.65400
1.38700,1.65300
1.37600,1.65400
1.35800,1.64800
1.34200,1.64300
1.33100,1.64300
1.32000,1.64500
1.30800,1.64500
1.29500,1.64300
1.28600,1.64600
1.27500,1.64700
1.25800,1.63900
1.24900,1.64200
1.22800,1.63000
1.21900,1.63300
1.21000,1.63500
1.20200,1.63900
1.19200,1.64000
1.17700,1.63500
1.16400,1.63300
1.15400,1.63300
1.13600,1.62300
1.12800,1.62600
1.11900,1.62900
1.11100,1.63200
1.09700,1.62700
1.08000,1.61700
1.07200,1.62000
1.05800,1.61400
1.04700,1.61200
1.03700,1.61200
1.02800,1.61500
1.02100,1.61800
1.00400,1.60700
0.99100,1.60200
0.98400,1.60700
0.97400,1.60500
0.96500,1.60700
0.95300,1.60200
0.94500,1.60500
0.93800,1.60800
0.93000,1.61100
0.91900,1.60800
0.90400,1.59800
0.89400,1.59700
0.88300,1.59400
0.87600,1.59800
0.86700,1.59700
0.86000,1.60000
0.85000,1.59900
0.84200,1.60100
0.83200,1.59800
0.82100,1.59500
0.80800,1.58600
0.80100,1.59000
0.79300,1.59200
0.78600,1.59400
0.77600,1.59200
0.76600,1.58800
0.75900,1.59200
0.75100,1.59300
0.74000,1.58700
0.73300,1.59100
0.72000,1.58100
0.71300,1.58200
0.70400,1.58300
0.69700,1.58400
0.68900,1.58600
0.68100,1.58600
0.67300,1.58600
0.66000,1.57500
0.65200,1.57600
0.64400,1.57400
0.63600,1.57400
0.62800,1.57500
0.62100,1.57700
0.61400,1.58000
0.60700,1.58300
0.59800,1.58000
0.58700,1.57200
0.57900,1.57000
0.57200,1.57300
0.56300,1.57000
0.55600,1.57000
0.54800,1.57100
0.54000,1.57000
0.53300,1.57000
0.52600,1.57300
0.51600,1.56600
0.50900,1.56800
0.50100,1.56500
0.49400,1.56600
0.48500,1.56300
0.47800,1.56500
0.47100,1.56600
0.46400,1.56900
0.45800,1.57100
0.45000,1.57200
0.44000,1.56300
0.43200,1.56100
0.42300,1.55200
0.41600,1.55400
0.41000,1.55900
0.40300,1.56100
0.39500,1.55700
0.38800,1.55600
0.38000,1.55500
0.37200,1.55200
0.36500,1.55300
0.35800,1.55300
0.35100,1.55300
0.34400,1.55500
0.33700,1.55400
0.33000,1.55500
0.32200,1.55000
0.31500,1.55200
0.30900,1.55300
0.30200,1.55400
0.29500,1.55600
0.28600,1.54600
0.27900,1.54700
0.27300,1.54900
0.26600,1.55000
0.25900,1.55100
0.25200,1.54900
0.24500,1.54900
0.23800,1.54700
0.23000,1.54200
0.22300,1.54000
0.21600,1.54100
0.20900,1.54200
0.20300,1.54300
0.19600,1.54400
0.18900,1.54000
0.18200,1.54000
0.17500,1.54000
0.16800,1.53900
0.16100,1.53800
0.15400,1.53900
0.14800,1.53900
0.14100,1.53600
0.13400,1.53700
0.12700,1.53700
0.12000,1.53400
0.11400,1.53400
0.10700,1.53500
0.10000,1.53000
0.09300,1.53100
0.08600,1.52900
0.07900,1.52500
0.07300,1.52300
0.06600,1.51400
0.05900,1.51400
0.05200,1.51500
0.04600,1.51500
0.04100,1.56900
0.03400,1.60200
0.02800,1.63300
0.02100,1.65400
0.01400,1.67600
0.00700,1.71600
0.00000,1.73100
-0.00700,1.73600
-0.01500,1.73600
-0.02200,1.73600
-0.03000,1.73600
-0.03800,1.74500
-0.04500,1.74500
-0.05300,1.75000
-0.06100,1.74700
-0.06800,1.74400
-0.07600,1.74300
-0.08300,1.74000
-0.09100,1.74000
-0.09800,1.74000
-0.10600,1.73800
-0.11300,1.73800
-0.12100,1.73800
-0.12900,1.74000
-0.13600,1.74000
-0.14400,1.74000
-0.15200,1.73900
-0.15900,1.73500
-0.16600,1.72900
-0.17400,1.72900
-0.18100,1.73000
-0.18900,1.72900
-0.19700,1.73000
-0.20400,1.72900
-0.21200,1.72900
-0.21900,1.72900
-0.22700,1.72800
-0.23500,1.72700
-0.24200,1.72800
-0.25000,1.72800
-0.25800,1.72700
-0.26500,1.72600
-0.27300,1.72500
-0.28000,1.72100
-0.28700,1.72000
-0.29600,1.72400
-0.30400,1.72400
-0.31100,1.72300
-0.31900,1.72100
-0.32600,1.72000
